tox-benchmark-tu-berlin-dataset		https://github.com/biobricks-ai/tox-benchmark-tu-berlin-dataset	main
logp-curated-dataset-zenodo		https://github.com/biobricks-ai/logp-curated-dataset-zenodo	main
mutagenicity-lou-2023-ames-test		https://github.com/biobricks-ai/mutagenicity-lou-2023-ames-test	main
uci-qsar-fish-bcf-dataset		https://github.com/biobricks-ai/uci-qsar-fish-bcf-dataset	main
tox21-dataset-github		https://github.com/biobricks-ai/tox21-dataset-github	main
uni-pka-dataset-dptech		https://github.com/biobricks-ai/uni-pka-dataset-dptech	main
aqsoldb-curated-solubility-dataset		https://github.com/biobricks-ai/aqsoldb-curated-solubility-dataset	main
bbb-score-dataset-figshare		https://github.com/biobricks-ai/bbb-score-dataset-figshare	main
exposome-explorer		https://github.com/biobricks-ai/exposome-explorer	main
surechembl-patent-compounds		https://github.com/biobricks-ai/surechembl-patent-compounds	main
dsstox-chemical-inventory		https://github.com/biobricks-ai/dsstox-chemical-inventory	main
tdc-admet-benchmark-group		https://github.com/biobricks-ai/tdc-admet-benchmark-group	main
biosnap-dti-network		https://github.com/biobricks-ai/biosnap-dti-network	main
moleculenet-lipophilicity-dataset		https://github.com/biobricks-ai/moleculenet-lipophilicity-dataset	main
moleculenet-sider-side-effects		https://github.com/biobricks-ai/moleculenet-sider-side-effects	main
biosnap-chg-miner-drug-target-network		https://github.com/biobricks-ai/biosnap-chg-miner-drug-target-network	main
prism-repurposing-hub-viability		https://github.com/biobricks-ai/prism-repurposing-hub-viability	main
biosnap-chch-miner-drug-drug-network		https://github.com/biobricks-ai/biosnap-chch-miner-drug-drug-network	main
esol-delaney-solubility-dataset		https://github.com/biobricks-ai/esol-delaney-solubility-dataset	main
lipophilicity-dataset-chembl-logp		https://github.com/biobricks-ai/lipophilicity-dataset-chembl-logp	main
freesolv-hydration-free-energy-dataset		https://github.com/biobricks-ai/freesolv-hydration-free-energy-dataset	main
pharmgkb-relationships-dataset		https://github.com/biobricks-ai/pharmgkb-relationships-dataset	main
admetlab-2-benchmark		https://github.com/biobricks-ai/admetlab-2-benchmark	main
cyp450-interaction-curated		https://github.com/biobricks-ai/cyp450-interaction-curated	main
moses-molecular-sets		https://github.com/biobricks-ai/moses-molecular-sets	main
open-targets-molecules-dataset		https://github.com/biobricks-ai/open-targets-molecules-dataset	main
guacamol-molecules		https://github.com/biobricks-ai/guacamol-molecules	main
anpdb-african-natural-products		https://github.com/biobricks-ai/anpdb-african-natural-products	main
drug-repurposing-hub-broad-metadata		https://github.com/biobricks-ai/drug-repurposing-hub-broad-metadata	main
pharmabench-admet-benchmark-2024		https://github.com/biobricks-ai/pharmabench-admet-benchmark-2024	main
chg-miner-dti		https://github.com/biobricks-ai/chg-miner-dti	main
chch-miner-ddi		https://github.com/biobricks-ai/chch-miner-ddi	main
reactome-pathway-db		https://github.com/biobricks-ai/reactome-pathway-db	main
surechembl-patent-chemicals		https://github.com/biobricks-ai/surechembl-patent-chemicals	main
binding-moad-protein-ligand-final-2024		https://github.com/biobricks-ai/binding-moad-protein-ligand-final-2024	main
fccdb-food-contact-chemicals-v5-0		https://github.com/biobricks-ai/fccdb-food-contact-chemicals-v5-0	main
klifs-kinase-ligand-interactions-database		https://github.com/biobricks-ai/klifs-kinase-ligand-interactions-database	main
drugage-longevity-compounds		https://github.com/biobricks-ai/drugage-longevity-compounds	main
massbank-spectral-data-repository		https://github.com/biobricks-ai/massbank-spectral-data-repository	main
ion-channel-cardiotox-benchmark		https://github.com/biobricks-ai/ion-channel-cardiotox-benchmark	main
echa-reach-registered-substances		https://github.com/biobricks-ai/echa-reach-registered-substances	main
mixturesoldb-solubility-data		https://github.com/biobricks-ai/mixturesoldb-solubility-data	main
hansen-ames-mutagenicity		https://github.com/biobricks-ai/hansen-ames-mutagenicity	main
dilist-liver-toxicity		https://github.com/biobricks-ai/dilist-liver-toxicity	main
unitox-toxicity-benchmark		https://github.com/biobricks-ai/unitox-toxicity-benchmark	main
nura-nuclear-receptor-activity		https://github.com/biobricks-ai/nura-nuclear-receptor-activity	main
phytotoxin-tppt-database		https://github.com/biobricks-ai/phytotoxin-tppt-database	main
guide-to-pharmacology-targets		https://github.com/biobricks-ai/guide-to-pharmacology-targets	main
herg-inhibition-dataset		https://github.com/biobricks-ai/herg-inhibition-dataset	main
sider-drug-side-effects		https://github.com/biobricks-ai/sider-drug-side-effects	main
tox21-molecule-net		https://github.com/biobricks-ai/tox21-molecule-net	main
drugcentral-structures-identifiers		https://github.com/biobricks-ai/drugcentral-structures-identifiers	main
deltag-rdkit-solvation		https://github.com/biobricks-ai/deltag-rdkit-solvation	main
pfas-ions-s126		https://github.com/biobricks-ai/pfas-ions-s126	main
epa-ecotox-ascii-2023		https://github.com/biobricks-ai/epa-ecotox-ascii-2023	main
t3db-toxins-database		https://github.com/biobricks-ai/t3db-toxins-database	main
pfas-ions-zenodo-dataset		https://github.com/biobricks-ai/pfas-ions-zenodo-dataset	main
lilac-db-lipid-interacting-ligand-complexes		https://github.com/biobricks-ai/lilac-db-lipid-interacting-ligand-complexes	main
card-antibiotic-resistance-database-amr		https://github.com/biobricks-ai/card-antibiotic-resistance-database-amr	main
gnps-spectral-libraries-metadata		https://github.com/biobricks-ai/gnps-spectral-libraries-metadata	main
toxbenchmark-tu-berlin-v1		https://github.com/biobricks-ai/toxbenchmark-tu-berlin-v1	main
az-chromlogd-epsa-lipophilicity		https://github.com/biobricks-ai/az-chromlogd-epsa-lipophilicity	main
ld50-multimodal-zenodo		https://github.com/biobricks-ai/ld50-multimodal-zenodo	main
apistox-bees-toxicity		https://github.com/biobricks-ai/apistox-bees-toxicity	main
stitch-chemical-links		https://github.com/biobricks-ai/stitch-chemical-links	main
epa-ecotox-knowledgebase		https://github.com/biobricks-ai/epa-ecotox-knowledgebase	main
pharmgkb-pharmacogenomics		https://github.com/biobricks-ai/pharmgkb-pharmacogenomics	main
coconut-natural-products		https://github.com/biobricks-ai/coconut-natural-products	main
drugcentral-target-interactions		https://github.com/biobricks-ai/drugcentral-target-interactions	main
brickyard-qlever		https://github.com/biobricks-ai/brickyard-qlever	main
epa-thyroid-development-guidance		https://github.com/biobricks-ai/epa-thyroid-development-guidance	main
copper-nanoparticle-toxicity		https://github.com/biobricks-ai/copper-nanoparticle-toxicity	main
chronic-toxicity-ion-salts		https://github.com/biobricks-ai/chronic-toxicity-ion-salts	main
asap-polaris-openadmet-challenge		https://github.com/biobricks-ai/asap-polaris-openadmet-challenge	main
toxcast-phase1		https://github.com/biobricks-ai/toxcast-phase1	main
delaware-epa-edge-datasets		https://github.com/biobricks-ai/delaware-epa-edge-datasets	main
thermal-limits-ld50		https://github.com/biobricks-ai/thermal-limits-ld50	main
uk-public-bodies		https://github.com/biobricks-ai/uk-public-bodies	main
guide-to-pharmacology-interactions		https://github.com/biobricks-ai/guide-to-pharmacology-interactions	main
pubchem-herg-bioactivity		https://github.com/biobricks-ai/pubchem-herg-bioactivity	main
nlm-data-discovery-toxicity		https://github.com/biobricks-ai/nlm-data-discovery-toxicity	main
mpges-1-qsar		https://github.com/biobricks-ai/mpges-1-qsar	main
lri-kroes-results		https://github.com/biobricks-ai/lri-kroes-results	main
smiles-toxicity-prediction-train		https://github.com/biobricks-ai/smiles-toxicity-prediction-train	main
susdat-metadata		https://github.com/biobricks-ai/susdat-metadata	main
sider4-side-effects		https://github.com/biobricks-ai/sider4-side-effects	main
drugbank-tsv		https://github.com/biobricks-ai/drugbank-tsv	main
ames-mutagenicity-helma-2021		https://github.com/biobricks-ai/ames-mutagenicity-helma-2021	main
sf-toxicology-requests		https://github.com/biobricks-ai/sf-toxicology-requests	main
cndfw-ecosystem-restoration-toxicity		https://github.com/biobricks-ai/cndfw-ecosystem-restoration-toxicity	main
healthdata-mutagenicity		https://github.com/biobricks-ai/healthdata-mutagenicity	main
bloomberg-businessweek-datasets		https://github.com/biobricks-ai/bloomberg-businessweek-datasets	main
papyrus-bioactivity		https://github.com/biobricks-ai/papyrus-bioactivity	main
epa-data-gov-export		https://github.com/biobricks-ai/epa-data-gov-export	main
mass-gov-fentanyl-toxicology		https://github.com/biobricks-ai/mass-gov-fentanyl-toxicology	main
healthdata-gov-air-quality		https://github.com/biobricks-ai/healthdata-gov-air-quality	main
safe-ai-papers-categorization		https://github.com/biobricks-ai/safe-ai-papers-categorization	main
healthdata-acute-toxicity		https://github.com/biobricks-ai/healthdata-acute-toxicity	main
bc-data-vinyl-chloride-ecotoxicity		https://github.com/biobricks-ai/bc-data-vinyl-chloride-ecotoxicity	main
ccle-drug-data-ic50		https://github.com/biobricks-ai/ccle-drug-data-ic50	main
xenobiotic-toxicity-atlas		https://github.com/biobricks-ai/xenobiotic-toxicity-atlas	main
blood-exposome-toxicity-bioactivity		https://github.com/biobricks-ai/blood-exposome-toxicity-bioactivity	main
eubopen-compounds-bioactivity		https://github.com/biobricks-ai/eubopen-compounds-bioactivity	main
metalcytotoxdb		https://github.com/biobricks-ai/metalcytotoxdb	main
drug-induced-tdp-risk		https://github.com/biobricks-ai/drug-induced-tdp-risk	main
guide-to-pharmacology-nhr-interactions		https://github.com/biobricks-ai/guide-to-pharmacology-nhr-interactions	main
ecohealth-pathway-toxicology		https://github.com/biobricks-ai/ecohealth-pathway-toxicology	main
guide-to-pharmacology-enzyme-interactions		https://github.com/biobricks-ai/guide-to-pharmacology-enzyme-interactions	main
goku-ml-dataset		https://github.com/biobricks-ai/goku-ml-dataset	main
jrc-eurl-ecvam-library-of-reference-chemicals	JRC EURL-ECVAM - Chemical reference library for toxicology method validation	https://github.com/biobricks-ai/jrc-eurl-ecvam-library-of-reference-chemicals	main
jrc-eurl-ecvam-genotoxicity-ames-negative	JRC EURL-ECVAM - Genotoxicity and carcinogenicity data for Ames negative chemicals	https://github.com/biobricks-ai/jrc-eurl-ecvam-genotoxicity-ames-negative	main
jrc-pesticide-emissions-eu	JRC - Emissions of 152 pesticide active substances in the European Union	https://github.com/biobricks-ai/jrc-pesticide-emissions-eu	main
jrc-in-vivo-repeated-dose-toxicity	JRC EURL-ECVAM - In vivo repeated dose toxicity database (liver, cardiovascular, kidney, lung)	https://github.com/biobricks-ai/jrc-in-vivo-repeated-dose-toxicity	main
jrc-fish-biotransformation	JRC EURL-ECVAM - Fish in vivo biotransformation database (702 chemicals)	https://github.com/biobricks-ai/jrc-fish-biotransformation	main
jrc-a-systematic-review-of-physiologically-based-kinet	JRC EURL-ECVAM - A Systematic Review of Physiologically-based Kinetic Models	https://github.com/biobricks-ai/jrc-a-systematic-review-of-physiologically-based-kinet	main
jrc-jrc-qsar-model-database	JRC QSAR Model Database - BioBricks data brick for computational toxicology models	https://github.com/biobricks-ai/jrc-jrc-qsar-model-database	main
jrc-time-and-concentration-responses-of-heparg	BioBricks data brick for JRC Time and Concentration Responses of HepaRG	https://github.com/biobricks-ai/jrc-time-and-concentration-responses-of-heparg	main
jrc-eurl-ecvam-in-vitro-hepatocyte-clearance-and-blood	BioBricks data brick: EURL ECVAM hepatocyte clearance and plasma protein binding dataset for 77 chemicals	https://github.com/biobricks-ai/jrc-eurl-ecvam-in-vitro-hepatocyte-clearance-and-blood	main
jrc-eurl-ecvam-fish-in-vitro-intrinsic-clearance-datab	BioBricks data brick: EURL ECVAM Fish In Vitro Intrinsic Clearance Database - environmental toxicology data for fish species	https://github.com/biobricks-ai/jrc-eurl-ecvam-fish-in-vitro-intrinsic-clearance-datab	main
jrc-heavy-metals-in-topsoils		https://github.com/biobricks-ai/jrc-heavy-metals-in-topsoils	main
jrc-eurl-ecvam-rodent-in-vivo-biotransformation-databa	BioBricks data brick: EURL ECVAM Rodent In Vivo Biotransformation Database	https://github.com/biobricks-ai/jrc-eurl-ecvam-rodent-in-vivo-biotransformation-databa	main
jrc-hts-db-of-nanomaterials-on-hepargs		https://github.com/biobricks-ai/jrc-hts-db-of-nanomaterials-on-hepargs	main
jrc-high-content-imaging-analysis-of-heparg-cell-line		https://github.com/biobricks-ai/jrc-high-content-imaging-analysis-of-heparg-cell-line	main
jrc-mercury-content-in-the-european-union-topsoil	Mercury content in European Union topsoil - BioBricks data brick from JRC Data Catalogue	https://github.com/biobricks-ai/jrc-mercury-content-in-the-european-union-topsoil	main
jrc-impact-of-chemical-exposures-on-human-infectious-d	BioBricks data brick: JRC Impact of Chemical Exposures on Human Infectious Diseases - Scoping review mapping epidemiological evidence (1980-2023)	https://github.com/biobricks-ai/jrc-impact-of-chemical-exposures-on-human-infectious-d	main
jrc-eurl-ecvam-kinetic-parameters-dataset	BioBricks data brick: EURL ECVAM Kinetic Parameters Dataset - In vitro kinetic parameters for ~100 chemicals	https://github.com/biobricks-ai/jrc-eurl-ecvam-kinetic-parameters-dataset	main
jrc-resources-for-organ-on-chip-validation-euroocs-rab	BioBricks data brick for JRC EUROoCS RAB - Resources for Organ-on-Chip validation from EURL-ECVAM	https://github.com/biobricks-ai/jrc-resources-for-organ-on-chip-validation-euroocs-rab	main
jrc-computational-models-for-the-safety-assessment-of	Computational models for the safety assessment of nanomaterials from JRC Data Catalogue	https://github.com/biobricks-ai/jrc-computational-models-for-the-safety-assessment-of	main
jrc-expofacts-database	BioBricks data brick for JRC ExpoFacts Database - European exposure factors for chemical risk assessment	https://github.com/biobricks-ai/jrc-expofacts-database	main
jrc-bimmoh-biomedical-models-hub	BimmoH - Biomedical Models Hub from JRC. Machine learning-curated dataset of 791K+ scientific publications on in vitro, in silico, and in chemico models.	https://github.com/biobricks-ai/jrc-bimmoh-biomedical-models-hub	main
jrc-maps-of-heavy-metals-in-the-soils-of-the-eu-lucas	LUCAS 2009 heavy metals soil contamination maps - BioBricks data brick from JRC ESDAC	https://github.com/biobricks-ai/jrc-maps-of-heavy-metals-in-the-soils-of-the-eu-lucas	main
jrc-car-moa-dossier-analysis-database	BioBricks data brick: CAR MoA Dossier Analysis Database from JRC - Mode of action data for rodent tumor formation with focus on constitutive androstane receptor pathway	https://github.com/biobricks-ai/jrc-car-moa-dossier-analysis-database	main
jrc-pesticides-residues-in-european-agricultural-soils	BioBricks data brick: JRC Pesticides Residues in European Agricultural Soils - LUCAS 2018 survey data with 118 pesticide substances across 3,473 sites	https://github.com/biobricks-ai/jrc-pesticides-residues-in-european-agricultural-soils	main
brickyard-mcp	Intelligent toxicology knowledge graph interface for LLM agents	https://github.com/biobricks-ai/brickyard-mcp	main
biobricks-wikidata	Complete Wikidata RDF dump as a BioBrick - comprehensive knowledge graph for public health and toxicology research	https://github.com/biobricks-ai/biobricks-wikidata	main
nih-downloads-v2-pubchem-nih	PubChem compound identity data from NIH FTP (SMILES, InChIKey, IUPAC, synonyms, titles, PMID, parent CID)	https://github.com/biobricks-ai/nih-downloads-v2-pubchem-nih	main
unichem	UniChem cross-reference table: InChIKey to all database IDs (PubChem, ChEMBL, ChEBI, DrugBank, KEGG, etc.)	https://github.com/biobricks-ai/unichem	main
kiln		https://github.com/biobricks-ai/kiln	main
kg	Graphite — federated RDF knowledge graph platform for biology, chemistry, toxicology, and public health	https://github.com/biobricks-ai/kg	main
uniprot-rdf	UniProt RDF complete dump as a BioBrick	https://github.com/biobricks-ai/uniprot-rdf	main
chembl-rdf	ChEMBL RDF complete dump as a BioBrick	https://github.com/biobricks-ai/chembl-rdf	main
bgee-rdf	Bgee gene expression RDF dump as a BioBrick	https://github.com/biobricks-ai/bgee-rdf	main
iedb-mhci-immunogenicity		https://github.com/biobricks-ai/iedb-mhci-immunogenicity	main
thera-sabdab		https://github.com/biobricks-ai/thera-sabdab	main
observed-antibody-space		https://github.com/biobricks-ai/observed-antibody-space	main
deepimmuno-dataset		https://github.com/biobricks-ai/deepimmuno-dataset	main
antibody-ada-clinical		https://github.com/biobricks-ai/antibody-ada-clinical	main
immuneapp-data		https://github.com/biobricks-ai/immuneapp-data	main
tesla-neoantigen		https://github.com/biobricks-ai/tesla-neoantigen	main
cedar-neoepitope-immunogenicity		https://github.com/biobricks-ai/cedar-neoepitope-immunogenicity	main
ebi-chembl		https://github.com/biobricks-ai/ebi-chembl	main
nih-bindingdb-in-2024-a-fair-knowledgeb		https://github.com/biobricks-ai/nih-bindingdb-in-2024-a-fair-knowledgeb	main
tox21-resources		https://github.com/biobricks-ai/tox21-resources	main
nih-pubchem-bioassays		https://github.com/biobricks-ai/nih-pubchem-bioassays	main
stitch-interactions		https://github.com/biobricks-ai/stitch-interactions	main
tdcommons-therapeutics-data-commons-tdc		https://github.com/biobricks-ai/tdcommons-therapeutics-data-commons-tdc	main
chemprop-benchmark		https://github.com/biobricks-ai/chemprop-benchmark	main
pubchem-hts-curated		https://github.com/biobricks-ai/pubchem-hts-curated	main
zenodo		https://github.com/biobricks-ai/zenodo	main
biostudies		https://github.com/biobricks-ai/biostudies	main
drugmap-full-data-download		https://github.com/biobricks-ai/drugmap-full-data-download	main
h295r-steroidogenesis-assay		https://github.com/biobricks-ai/h295r-steroidogenesis-assay	main
app-fish-aquatic-toxicity-lc50		https://github.com/biobricks-ai/app-fish-aquatic-toxicity-lc50	main
drug-target-affinity-predictions		https://github.com/biobricks-ai/drug-target-affinity-predictions	main
endocrine-disruption-data		https://github.com/biobricks-ai/endocrine-disruption-data	main
consensus-bioactivity-dataset		https://github.com/biobricks-ai/consensus-bioactivity-dataset	main
chembl-torchdrug-filtered		https://github.com/biobricks-ai/chembl-torchdrug-filtered	main
mmp-cliffs-sar-transfer-series		https://github.com/biobricks-ai/mmp-cliffs-sar-transfer-series	main
nature-herg-toxicity-prediction-in-ea		https://github.com/biobricks-ai/nature-herg-toxicity-prediction-in-ea	main
cdc-niosh-pocket-guide-to-chemical-haza		https://github.com/biobricks-ai/cdc-niosh-pocket-guide-to-chemical-haza	main
epa-databases-related-to-pesticide-risk		https://github.com/biobricks-ai/epa-databases-related-to-pesticide-risk	main
catalog-toxcast-dataset-catalog-data-g		https://github.com/biobricks-ai/catalog-toxcast-dataset-catalog-data-g	main
mdpi-new-qsar-models-to-predict-hum		https://github.com/biobricks-ai/mdpi-new-qsar-models-to-predict-hum	main
figshare-evaluating-molecular-similarit		https://github.com/biobricks-ai/figshare-evaluating-molecular-similarit	main
ilo-ilo-who-international-chemical		https://github.com/biobricks-ai/ilo-ilo-who-international-chemical	main
nih-predicting-the-activity-of-unidenti		https://github.com/biobricks-ai/nih-predicting-the-activity-of-unidenti	main
meta-analyzed-datasets-toxicity-metal-oxide		https://github.com/biobricks-ai/meta-analyzed-datasets-toxicity-metal-oxide	main
mendeley-dataset-for-qsar-modeling-of-d		https://github.com/biobricks-ai/mendeley-dataset-for-qsar-modeling-of-d	main
mdpi-collection-of-controlled-nanos		https://github.com/biobricks-ai/mdpi-collection-of-controlled-nanos	main
catalog-nbdc01083-integbio-database-ca		https://github.com/biobricks-ai/catalog-nbdc01083-integbio-database-ca	main
advancing-drug-target-interactions-prediction		https://github.com/biobricks-ai/advancing-drug-target-interactions-prediction	main
green-chemistry-challenge-nominations		https://github.com/biobricks-ai/green-chemistry-challenge-nominations	main
geometry-complete-diffusion		https://github.com/biobricks-ai/geometry-complete-diffusion	main
nature-spice-a-dataset-of-drug-like-m		https://github.com/biobricks-ai/nature-spice-a-dataset-of-drug-like-m	main
large-scale-bioactivity-prediction-dataset		https://github.com/biobricks-ai/large-scale-bioactivity-prediction-dataset	main
bindingdb-info		https://github.com/biobricks-ai/bindingdb-info	main
aquamarine-qm-exploration		https://github.com/biobricks-ai/aquamarine-qm-exploration	main
2m-molecule-library-herg		https://github.com/biobricks-ai/2m-molecule-library-herg	main
bindingdb-bdb-download		https://github.com/biobricks-ai/bindingdb-bdb-download	main
pubchem-identifiers-structures		https://github.com/biobricks-ai/pubchem-identifiers-structures	main
epa-toxcast-and-tox21-summary-file		https://github.com/biobricks-ai/epa-toxcast-and-tox21-summary-file	main
pubs-screening-chemicals-for-estrog		https://github.com/biobricks-ai/pubs-screening-chemicals-for-estrog	main
qm-descriptors-levels-of-theory		https://github.com/biobricks-ai/qm-descriptors-levels-of-theory	main
sddf-energy-dataset		https://github.com/biobricks-ai/sddf-energy-dataset	main
norecopa-chemical-effects-in-biological		https://github.com/biobricks-ai/norecopa-chemical-effects-in-biological	main
qsardb-qsar-and-qspr-model-repository		https://github.com/biobricks-ai/qsardb-qsar-and-qspr-model-repository	main
quantifying-functional-groups-drug		https://github.com/biobricks-ai/quantifying-functional-groups-drug	main
nih-using-in-vitro-high-throughput-scre		https://github.com/biobricks-ai/nih-using-in-vitro-high-throughput-scre	main
pubs-comparative-chemical-space-ana		https://github.com/biobricks-ai/pubs-comparative-chemical-space-ana	main
skempi		https://github.com/biobricks-ai/skempi	main
drug-modality-registry		https://github.com/biobricks-ai/drug-modality-registry	main
sirna-efficacy		https://github.com/biobricks-ai/sirna-efficacy	main
fda-purple-book		https://github.com/biobricks-ai/fda-purple-book	main
cancerppd2		https://github.com/biobricks-ai/cancerppd2	main
iedb-mhc-binding		https://github.com/biobricks-ai/iedb-mhc-binding	main
echa-cl-inventory		https://github.com/biobricks-ai/echa-cl-inventory	main
lincs-l1000		https://github.com/biobricks-ai/lincs-l1000	main
protac-db		https://github.com/biobricks-ai/protac-db	main
norecopa-actor-aggregated-computational		https://github.com/biobricks-ai/norecopa-actor-aggregated-computational	main
probes-and-drugs		https://github.com/biobricks-ai/probes-and-drugs	main
binding-moad		https://github.com/biobricks-ai/binding-moad	main
archs4		https://github.com/biobricks-ai/archs4	main
ntp-ice		https://github.com/biobricks-ai/ntp-ice	main
reframedb		https://github.com/biobricks-ai/reframedb	main
npass		https://github.com/biobricks-ai/npass	main
pdsp-ki		https://github.com/biobricks-ai/pdsp-ki	main
pdb-ccd		https://github.com/biobricks-ai/pdb-ccd	main
drugtargetcommons	BioBricks brick for Drug Target Commons (DTC): curated crowd-sourced compound-target bioactivity with assay/mutation annotations (FIMM, Helsinki)	https://github.com/biobricks-ai/drugtargetcommons	main
card		https://github.com/biobricks-ai/card	main
glass		https://github.com/biobricks-ai/glass	main
nci60-dtp		https://github.com/biobricks-ai/nci60-dtp	main
inxight-drugs		https://github.com/biobricks-ai/inxight-drugs	main
human-protein-atlas		https://github.com/biobricks-ai/human-protein-atlas	main
cellosaurus		https://github.com/biobricks-ai/cellosaurus	main
mona		https://github.com/biobricks-ai/mona	main
pdbe-sifts		https://github.com/biobricks-ai/pdbe-sifts	main
epa-chemexpo		https://github.com/biobricks-ai/epa-chemexpo	main
pharos-tcrd		https://github.com/biobricks-ai/pharos-tcrd	main
envirotox		https://github.com/biobricks-ai/envirotox	main
sangster-logp		https://github.com/biobricks-ai/sangster-logp	main
enalos-chempharos-endpoints		https://github.com/biobricks-ai/enalos-chempharos-endpoints	main
echa-biodegradability		https://github.com/biobricks-ai/echa-biodegradability	main
pharma-pka		https://github.com/biobricks-ai/pharma-pka	main
rodent-carcinogenicity		https://github.com/biobricks-ai/rodent-carcinogenicity	main
oecd-dart-tox		https://github.com/biobricks-ai/oecd-dart-tox	main
delta-bioactivity		https://github.com/biobricks-ai/delta-bioactivity	main
deep4chem-chromophores		https://github.com/biobricks-ai/deep4chem-chromophores	main
epa-httk		https://github.com/biobricks-ai/epa-httk	main
skin-permeability-kp		https://github.com/biobricks-ai/skin-permeability-kp	main
mgdb		https://github.com/biobricks-ai/mgdb	main
euras-bcf		https://github.com/biobricks-ai/euras-bcf	main
ca-del		https://github.com/biobricks-ai/ca-del	main
bsep-inhibition		https://github.com/biobricks-ai/bsep-inhibition	main
trident-aquatic-chronic		https://github.com/biobricks-ai/trident-aquatic-chronic	main
cycpeptmpdb		https://github.com/biobricks-ai/cycpeptmpdb	main
cov-abdab		https://github.com/biobricks-ai/cov-abdab	main
drug-induced-phospholipidosis		https://github.com/biobricks-ai/drug-induced-phospholipidosis	main
covalentindb		https://github.com/biobricks-ai/covalentindb	main
cocrystal-coformers		https://github.com/biobricks-ai/cocrystal-coformers	main
waltzdb		https://github.com/biobricks-ai/waltzdb	main
colloidal-aggregation		https://github.com/biobricks-ai/colloidal-aggregation	main
cyp-sites-of-metabolism		https://github.com/biobricks-ai/cyp-sites-of-metabolism	main
photochem-phototoxicity		https://github.com/biobricks-ai/photochem-phototoxicity	main
co-add		https://github.com/biobricks-ai/co-add	main
pdbbind-koff		https://github.com/biobricks-ai/pdbbind-koff	main
reactive-metabolite-cysteine-trapping		https://github.com/biobricks-ai/reactive-metabolite-cysteine-trapping	main
cppsite2		https://github.com/biobricks-ai/cppsite2	main
flab-antibody-developability		https://github.com/biobricks-ai/flab-antibody-developability	main
ddinter		https://github.com/biobricks-ai/ddinter	main
therasabdab		https://github.com/biobricks-ai/therasabdab	main
fireprotdb		https://github.com/biobricks-ai/fireprotdb	main
clinical-iv-pk-lombardo		https://github.com/biobricks-ai/clinical-iv-pk-lombardo	main
ab-bind		https://github.com/biobricks-ai/ab-bind	main
photoswitch-dataset		https://github.com/biobricks-ai/photoswitch-dataset	main
catpred-db		https://github.com/biobricks-ai/catpred-db	main
pyrfume		https://github.com/biobricks-ai/pyrfume	main
conoserver		https://github.com/biobricks-ai/conoserver	main
bitterdb		https://github.com/biobricks-ai/bitterdb	main
ippidb		https://github.com/biobricks-ai/ippidb	main
foodb		https://github.com/biobricks-ai/foodb	main
soluprotmutdb		https://github.com/biobricks-ai/soluprotmutdb	main
robin-rna-binders		https://github.com/biobricks-ai/robin-rna-binders	main
nmrshiftdb2		https://github.com/biobricks-ai/nmrshiftdb2	main
glycowork-glycan-binding		https://github.com/biobricks-ai/glycowork-glycan-binding	main
micronucleus-genotox		https://github.com/biobricks-ai/micronucleus-genotox	main
vdjdb-tcr		https://github.com/biobricks-ai/vdjdb-tcr	main
tadf-oled-emitters		https://github.com/biobricks-ai/tadf-oled-emitters	main
protein-solubility-esol		https://github.com/biobricks-ai/protein-solubility-esol	main
combisolv-exp		https://github.com/biobricks-ai/combisolv-exp	main
transporter-inhibition		https://github.com/biobricks-ai/transporter-inhibition	main
reddb-redox-flow		https://github.com/biobricks-ai/reddb-redox-flow	main
meta-ugt-glucuronidation		https://github.com/biobricks-ai/meta-ugt-glucuronidation	main
ccs-compendium		https://github.com/biobricks-ai/ccs-compendium	main
nephrotoxicity-diki		https://github.com/biobricks-ai/nephrotoxicity-diki	main
core-mof		https://github.com/biobricks-ai/core-mof	main
hopv15-photovoltaics		https://github.com/biobricks-ai/hopv15-photovoltaics	main
asd-allosteric		https://github.com/biobricks-ai/asd-allosteric	main
dbaasp-amp-mic		https://github.com/biobricks-ai/dbaasp-amp-mic	main
agile-lnp-transfection		https://github.com/biobricks-ai/agile-lnp-transfection	main
esp-enzyme-substrate		https://github.com/biobricks-ai/esp-enzyme-substrate	main
respiratory-sensitization		https://github.com/biobricks-ai/respiratory-sensitization	main
tomer-enzyme-optimal-temperature		https://github.com/biobricks-ai/tomer-enzyme-optimal-temperature	main
idac-activity-coefficients		https://github.com/biobricks-ai/idac-activity-coefficients	main
ecnet-fuel-properties		https://github.com/biobricks-ai/ecnet-fuel-properties	main
saluki-mrna-halflife		https://github.com/biobricks-ai/saluki-mrna-halflife	main
crispr-ontarget-efficiency		https://github.com/biobricks-ai/crispr-ontarget-efficiency	main
cmrt-chiral-retention		https://github.com/biobricks-ai/cmrt-chiral-retention	main
mibig-bgc		https://github.com/biobricks-ai/mibig-bgc	main
protein-turnover-halflife		https://github.com/biobricks-ai/protein-turnover-halflife	main
disprot-idp		https://github.com/biobricks-ai/disprot-idp	main
paxdb-protein-abundance		https://github.com/biobricks-ai/paxdb-protein-abundance	main
glygen-glycosylation-sites		https://github.com/biobricks-ai/glygen-glycosylation-sites	main
nist-isodb-adsorption		https://github.com/biobricks-ai/nist-isodb-adsorption	main
matbench-experimental-bandgap		https://github.com/biobricks-ai/matbench-experimental-bandgap	main
